"주택유형별","지역별","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","2024.12 월","2025.01 월","2025.02 월","2025.03 월","2025.04 월","2025.05 월","2025.06 월","2025.07 월","2025.08 월","2025.09 월","2025.10 월","2025.11 월","2025.12 월",
"연립다세대","세종","매매수급동향","","123.8095238","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","111.9047619","109.5238095","102.3809524","100","100","102.3809524","104.7619048","92.85714286","91.42857143","90","90","94.28571429","100","90","95.45454545","94.80519481","94.15584416","90.90909091","87.66233766","87.01298701","82.46753247","86.36363636","90.25974026","90.25974026","91.55844156","91.55844156","93.50649351","90.25974026","95.98214286","92.41071429","98.21428571","92.41071429","92.41071429","93.75","94.19642857","91.96428571","100","100.8928571","108.0357143","106.25","105.3571429","104.9107143","104.4642857","101.0204082","100.5102041","100","100.5102041","104.5918367","103.5714286","98.97959184","98.46938776","103.5714286","104.0816327","100","98.46938776","98.97959184","100.5102041","94.89795918","99.48979592","89.79591837","86.2244898","83.67346939","78.57142857","79.59183673","80.10204082","80.6122449","82.14285714","81.12244898","81.12244898","81.12244898","81.12244898","80.6122449","80.6122449","80.6122449","94.3877551","97.44897959","92.85714286","102.0408163","98.46938776","95.91836735","94.89795918","103.0612245","107.6530612","105.6122449","101.0204082","95.91836735","100.6493506","100.6493506","95.45454545","100","95.45454545","96.1038961","105.1948052","97.4025974","101.9480519","101.2987013","88.31168831","92.20779221","91.55844156","96.1038961","88.31168831","88.31168831","90.25974026","85.71428571","86.25","93.75","93.75","95.625","98.75","99.375","97.5","97.5","96.25","95.625","91.875","92.5","90.74074074","89.50617284","85.18518519","87.03703704","82.09876543","88.88888889","90.12345679","88.88888889","88.27160494","90.12345679","87.65432099","87.03703704","87.03703704","86.41975309","89.50617284","93.90243902","92.07317073","95.1219512195","93.29268293","96.95121951","95.73170732","97.56097561","96.95121951","97.56097561",
"연립다세대","강원","매매수급동향","","99.28571429","94.28571429","98.57142857","102.1428571","96.42857143","95.71428571","98.57142857","98.57142857","98.57142857","97.85714286","97.85714286","97.85714286","97.85714286","97.85714286","97.85714286","99.28571429","102.1428571","99.28571429","99.28571429","102.8571429","99.28571429","99.28571429","100","105.7142857","103.5714286","105","105","107.1428571","104.2857143","102.8571429","96.2406015","96.9924812","96.9924812","96.9924812","97.36842105","97.36842105","97.36842105","97.7443609","97.7443609","97.7443609","98.12030075","96.9924812","96.61654135","97.7443609","98.12030075","97.36842105","96.2406015","95.4887218","95.4887218","95.4887218","96.61654135","96.9924812","96.61654135","96.2406015","100.3759398","100.3759398","101.8796992","101.5037594","97.7443609","96.42857143","97.95918367","98.97959184","99.48979592","98.97959184","98.46938776","91.32653061","92.85714286","92.34693878","89.28571429","85.71428571","85.71428571","88.26530612","90","89.04761905","90.95238095","87.14285714","86.19047619","84.76190476","84.76190476","83.80952381","81.9047619","81.42857143","83.80952381","82.85714286","82.85714286","85.23809524","83.80952381","80.95238095","82.38095238","89.04761905","85.23809524","84.76190476","82.85714286","83.33333333","88.57142857","93.80952381","92.85714286","91.42857143","95.23809524","96.19047619","97.14285714","99.04761905","104.9107143","101.7857143","103.125","97.76785714","109.8214286","98.66071429","99.55357143","99.10714286","105.8035714","104.9107143","110.7142857","101.3392857","101.3392857","100.8928571","98.66071429","96.875","94.64285714","94.19642857","93.04347826","93.91304348","94.34782609","93.47826087","89.13043478","94.34782609","96.95652174","96.95652174","99.56521739","96.95652174","100","100","97.39130435","98.69565217","100","99.56521739","97.82608696","98.69565217","97.39130435","97.39130435","98.26086957","97.39130435","95.65217391","94.7826087","91.30434783","98.26086957","100.4347826","100","98.70689655","98.275862069","98.70689655","99.13793103","99.13793103","98.27586207","98.27586207","98.27586207",
"연립다세대","충북","매매수급동향","","100","99.28571429","99.28571429","104.2857143","100","100","100.7142857","96.42857143","100","101.4285714","100.7142857","100.7142857","101.4285714","100","100","100.7142857","100.7142857","99.28571429","98.7012987","100","100","100","100","101.2987013","100","100","100","100","100","100","99.70238095","99.70238095","99.70238095","99.70238095","99.70238095","99.70238095","99.70238095","99.70238095","99.70238095","100","99.70238095","99.10714286","98.51190476","98.21428571","95.53571429","96.13095238","96.72619048","97.61904762","97.61904762","96.72619048","96.72619048","95.83333333","96.72619048","97.32142857","97.32142857","96.72619048","96.42857143","95.53571429","94.94047619","87.3015873","88.49206349","88.49206349","88.88888889","90.47619048","86.50793651","87.6984127","87.6984127","88.49206349","88.0952381","88.0952381","88.49206349","87.3015873","73.1292517","78.91156463","77.21088435","77.21088435","76.19047619","75.51020408","74.48979592","73.1292517","73.1292517","73.1292517","72.10884354","72.44897959","72.44897959","72.78911565","72.78911565","72.78911565","74.14965986","76.8707483","78.57142857","77.55102041","76.53061224","76.53061224","77.55102041","77.89115646","77.89115646","76.53061224","77.55102041","76.53061224","79.59183673","81.63265306","92.43697479","96.21848739","98.31932773","91.17647059","94.53781513","100.8403361","108.8235294","103.7815126","102.9411765","100","89.49579832","93.27731092","92.85714286","95.79831933","97.05882353","96.63865546","94.11764706","90.75630252","91.59663866","88.23529412","88.23529412","93.27731092","91.17647059","93.69747899","92.01680672","91.59663866","94.53781513","97.89915966","95.79831933","97.05882353","95.41666667","95.83333333","90.41666667","90.41666667","90.83333333","93.75","95.41666667","95","91.66666667","92.91666667","94.16666667","96.25","94.16666667","92.08333333","90","95.04132231","92.97520661","92.5619834711","97.52066116","93.38842975","93.80165289","95.45454545","90.90909091","89.66942149",
"연립다세대","충남","매매수급동향","","100","100","101.9480519","106.4935065","105.8441558","106.4935065","105.8441558","96.1038961","101.9480519","105.8441558","100","101.9480519","101.9480519","107.7922078","102.5974026","101.2987013","98.05194805","97.4025974","99.35064935","100.6493506","102.5974026","103.2467532","103.2467532","98.05194805","100","102.5974026","103.8961039","107.1428571","103.2467532","101.9480519","100.3968254","100.7936508","100.7936508","101.984127","102.7777778","96.82539683","98.80952381","97.61904762","97.61904762","100","98.01587302","98.01587302","88.88888889","91.66666667","95.83333333","96.42857143","95.50898204","94.3452381","94.3452381","93.75","94.64285714","93.45238095","89.88095238","94.3452381","89.28571429","86.9047619","87.79761905","89.88095238","90.17857143","89.28571429","88.21428571","88.92857143","92.14285714","93.92857143","92.14285714","90.35714286","91.07142857","93.92857143","93.57142857","93.92857143","93.21428571","92.85714286","90.13605442","93.87755102","90.47619048","92.17687075","88.43537415","88.43537415","84.3537415","84.3537415","84.01360544","83.67346939","83.33333333","81.97278912","84.69387755","84.01360544","85.71428571","80.6122449","80.27210884","85.03401361","82.65306122","83.33333333","84.3537415","82.99319728","86.73469388","84.01360544","86.73469388","88.0952381","89.79591837","88.7755102","89.11564626","91.49659864","99.06832298","100.310559","103.1055901","101.242236","107.4534161","102.484472","95.34161491","95.0310559","97.82608696","99.06832298","96.5408805","97.82608696","98.44720497","97.82608696","95.65217391","90.68322981","90.0621118","86.64596273","83.54037267","86.64596273","86.33540373","86.95652174","88.19875776","91.30434783","91.30434783","89.7515528","89.44099379","90.68322981","89.7515528","90.68322981","89.19753086","90.43209877","91.66666667","91.04938272","90.12345679","89.50617284","87.96296296","87.96296296","86.41975309","87.03703704","85.80246914","86.11111111","83.33333333","85.80246914","89.19753086","89.26380368","89.26380368","88.3435582822","92.02453988","93.55828221","92.33128834","92.94478528","94.17177914","91.41104294",
"연립다세대","전북","매매수급동향","","97.32142857","101.7857143","93.75","104.4642857","104.4642857","94.64285714","95.53571429","97.32142857","92.85714286","102.6785714","104.4642857","102.6785714","113.3928571","101.7857143","99.10714286","98.21428571","101.7857143","96.42857143","92.85714286","90.17857143","92.85714286","93.75","88.39285714","90.17857143","96.42857143","98.21428571","104.4642857","100","94.64285714","99.10714286","101.3392857","100.4464286","98.21428571","95.08928571","92.41071429","98.21428571","98.21428571","95.98214286","96.875","95.98214286","96.42857143","95.53571429","95.53571429","101.7857143","99.10714286","102.2321429","100.8928571","101.3392857","102.2321429","101.3392857","101.7857143","101.7857143","101.7857143","101.3392857","100.4464286","99.55357143","100.4464286","99.55357143","100.4464286","94.3877551","94.3877551","94.89795918","93.87755102","86.73469388","85.71428571","87.75510204","87.75510204","88.7755102","88.26530612","91.83673469","97.95918367","97.44897959","90","88.57142857","90.47619048","86.19047619","88.0952381","82.38095238","82.85714286","84.28571429","80.95238095","82.38095238","79.52380952","76.19047619","76.19047619","78.0952381","78.0952381","77.61904762","77.61904762","77.61904762","78.0952381","79.52380952","79.04761905","80.47619048","79.04761905","80.47619048","81.42857143","79.04761905","80.47619048","81.9047619","81.9047619","82.38095238","94.19642857","95.98214286","94.19642857","99.55357143","96.42857143","101.3392857","104.4642857","98.21428571","103.125","100","97.76785714","99.10714286","99.10714286","100.4464286","91.96428571","90.17857143","82.58928571","79.01785714","82.89473684","81.14035088","81.57894737","82.01754386","81.57894737","82.45614035","82.89473684","85.0877193","88.59649123","87.71929825","92.10526316","87.28070175","87.39130435","86.52173913","88.69565217","90.86956522","88.26086957","89.13043478","90.86956522","90.43478261","90","89.13043478","88.26086957","88.26086957","93.47826087","93.04347826","89.56521739","89.65517241","88.79310345","89.6551724138","94.39655172","90.51724138","91.81034483","93.53448276","93.53448276","93.10344828",
"연립다세대","전남","매매수급동향","","100","100","100","100","100","100","100","100","100","100","100","100","98.97959184","102.0408163","101.0204082","100","97.95918367","98.97959184","100","98.97959184","98.97959184","98.97959184","98.97959184","98.97959184","99.10714286","99.10714286","99.10714286","99.10714286","99.10714286","99.10714286","99.45054945","99.45054945","99.45054945","99.45054945","98.9010989","99.45054945","99.72527473","97.8021978","98.07692308","98.07692308","99.17582418","96.42857143","96.15384615","97.8021978","97.25274725","97.25274725","95.87912088","95.87912088","96.15384615","97.25274725","96.97802198","97.52747253","97.52747253","97.8021978","96.15384615","99.17582418","100","99.72527473","99.72527473","98.9010989","98.62637363","98.9010989","97.25274725","90.65934066","94.78021978","95.05494505","97.25274725","96.7032967","100.5494505","103.2967033","103.2967033","100.2747253","103.4391534","100.5291005","100.7936508","98.41269841","102.1164021","103.4391534","99.20634921","101.3227513","93.65079365","100.7936508","104.2328042","100.2645503","103.4391534","103.1746032","100","99.73544974","99.20634921","102.3809524","103.7037037","97.08994709","95.23809524","100.2645503","101.5873016","102.9100529","107.9365079","102.3809524","102.1164021","101.3227513","99.47089947","100.5291005","100.621118","101.242236","103.4161491","100.931677","99.06832298","97.51552795","99.68944099","101.242236","96.89440994","99.68944099","91.92546584","93.47826087","95.0310559","94.72049689","92.23602484","87.88819876","86.64596273","82.91925466","82.93413174","84.73053892","85.32934132","85.02994012","88.62275449","89.82035928","90.71856287","92.21556886","93.41317365","94.91017964","95.20958084","94.61077844","95.23809524","94.94047619","89.58333333","91.36904762","91.07142857","92.85714286","90.47619048","91.07142857","88.98809524","89.28571429","89.58333333","88.39285714","90.17857143","87.79761905","89.58333333","87.71929825","86.25730994","89.4736842105","88.88888889","89.18128655","90.35087719","87.71929825","90.35087719","89.47368421",
"연립다세대","경북","매매수급동향","","107.1428571","105.952381","108.3333333","107.1428571","113.6904762","113.6904762","119.6428571","114.2857143","110.7142857","117.2619048","118.452381","116.0714286","111.1764706","108.8235294","108.8235294","102.3529412","103.5294118","105.8823529","105.2941176","106.4705882","111.1764706","105.8823529","102.3529412","105.8823529","109.4117647","106.4705882","108.2352941","110.5882353","106.4705882","109.4117647","101.6917293","104.1353383","103.9473684","100.7518797","101.3157895","95.86466165","97.55639098","95.11278195","94.17293233","94.17293233","92.85714286","90.97744361","93.60902256","92.85714286","92.10526316","88.90977444","86.84210526","89.47368421","87.03007519","85.90225564","85.33834586","85.52631579","83.08270677","85.15037594","85.52631579","84.02255639","83.64661654","81.95488722","81.20300752","88.98809524","88.39285714","87.5","85.71428571","88.0952381","86.01190476","80.05952381","77.38095238","71.42857143","72.61904762","71.42857143","73.21428571","65.47619048","65.17857143","59.52380952","62.79761905","64.28571429","60.41666667","55.05952381","55.6547619","61.9047619","62.20238095","60.71428571","58.03571429","58.92857143","59.82142857","66.66666667","65.17857143","69.94047619","69.94047619","71.13095238","78.86904762","76.78571429","75.29761905","75","75.89285714","80.35714286","83.03571429","81.8452381","82.73809524","84.52380952","82.44047619","82.73809524","93.42857143","95.14285714","100.8571429","103.1428571","99.42857143","93.42857143","95.71428571","95.14285714","94.28571429","94.57142857","93.71428571","94.28571429","92","96","93.71428571","92.57142857","92.28571429","92.57142857","92.58241758","93.40659341","95.32967033","94.50549451","95.32967033","92.58241758","94.23076923","93.68131868","96.15384615","92.85714286","92.58241758","96.97802198","92.85714286","94.23076923","95.32967033","95.32967033","92.85714286","95.05494505","96.42857143","96.42857143","96.42857143","95.32967033","95.32967033","94.23076923","95.32967033","95.87912088","94.78021978","94.26229508","92.34972678","92.0765027322","92.89617486","92.89617486","92.89617486","93.16939891","92.34972678","92.62295082",
"연립다세대","경남","매매수급동향","","97.95918367","99.48979592","103.0612245","104.0816327","102.5510204","100","94.3877551","94.89795918","101.0204082","99.48979592","101.0204082","103.0612245","104.0816327","100","100.5102041","98.97959184","96.93877551","95.91836735","92.34693878","93.36734694","92.34693878","93.36734694","92.85714286","95.40816327","95.40816327","92.34693878","93.36734694","100","101.5306122","100","99.35064935","99.35064935","100.8658009","100.2164502","100.2164502","99.35064935","98.7012987","98.48484848","99.78354978","99.78354978","96.53679654","95.02164502","96.75324675","97.4025974","95.67099567","95.23809524","93.93939394","91.34199134","91.34199134","90.69264069","90.69264069","92.42424242","91.55844156","91.55844156","92.85714286","88.74458874","87.22943723","87.87878788","87.22943723","79.06403941","78.07881773","78.07881773","77.5862069","73.89162562","73.39901478","71.92118227","70.44334975","69.95073892","69.45812808","68.22660099","67.98029557","66.25615764","68.66359447","66.58986175","66.8202765","67.51152074","67.28110599","66.58986175","69.35483871","67.74193548","66.8202765","66.58986175","65.89861751","66.8202765","66.12903226","66.12903226","65.66820276","64.97695853","63.82488479","65.43778802","81.33640553","85.02304147","80.41474654","81.56682028","83.87096774","83.41013825","85.71428571","86.40552995","86.6359447","85.94470046","87.78801843","86.86635945","94.89795918","99.74489796","101.2755102","101.7857143","100.5102041","99.23469388","109.4871795","100","100.7653061","98.46938776","97.95918367","100","95.40816327","96.17346939","95.66326531","94.3877551","92.34693878","89.54081633","91.96428571","91.29464286","93.08035714","93.52678571","94.41964286","92.1875","94.41964286","96.875","96.42857143","95.08928571","91.07142857","90.84821429","92.24137931","91.1637931","92.24137931","93.31896552","92.45689655","93.53448276","94.61206897","94.18103448","92.88793103","95.04310345","94.39655172","94.39655172","93.31896552","93.75","93.10344828","92.73504274","91.88034188","90.5982905983","89.52991453","89.31623932","91.02564103","89.95726496","90.38461538","88.24786325",
"연립다세대","제주","매매수급동향","","96.15384615","95.6043956","95.6043956","95.6043956","96.15384615","96.15384615","96.15384615","95.05494505","94.50549451","93.95604396","96.15384615","101.0989011","101.0989011","101.0989011","101.0989011","101.0989011","101.0989011","101.0989011","101.0989011","103.2967033","104.9450549","107.6923077","110.989011","118.1318681","121.1956522","116.8478261","117.9347826","118.4782609","119.0217391","119.0217391","132.3809524","132.8571429","134.7619048","130.4761905","140","138.0952381","144.2857143","136.6666667","131.9047619","118.0952381","95.23809524","90.47619048","87.61904762","90.95238095","95.34161491","95.65217391","98.13664596","100.621118","100.931677","100.931677","100.931677","95.96273292","86.33540373","85.71428571","91.30434783","91.61490683","90.99378882","95.34161491","93.78881988","96.82539683","98.41269841","98.01587302","97.61904762","93.25396825","89.68253968","86.9047619","81.34920635","76.98412698","78.57142857","79.76190476","80.15873016","80.55555556","80.35714286","81.78571429","81.78571429","83.21428571","80.71428571","77.5","80","78.92857143","78.92857143","78.92857143","78.57142857","76.42857143","73.37662338","71.75324675","70.45454545","69.15584416","68.50649351","68.18181818","68.18181818","66.88311688","66.23376623","66.23376623","66.55844156","66.55844156","67.85714286","69.48051948","69.48051948","69.80519481","70.12987013","72.4025974","86.77419355","90","93.22580645","100","100","94.51612903","99.35483871","102.2580645","94.51612903","96.4516129","88.70967742","89.35483871","95.16129032","82.25806452","89.03225806","87.09677419","88.38709677","87.74193548","88.36477987","87.73584906","81.13207547","79.24528302","79.24528302","84.90566038","85.22012579","86.47798742","88.99371069","86.79245283","85.53459119","84.59119497","86.33540373","82.91925466","84.16149068","84.47204969","80.74534161","85.71428571","88.81987578","86.33540373","89.44099379","92.23602484","87.26708075","90.0621118","90.37267081","89.13043478","89.13043478","88.7195122","85.36585366","85.3658536585","89.93902439","88.41463415","90.24390244","89.32926829","90.85365854","92.07317073",
"단독주택","전국","매매수급동향","","92.20925011","93.28391734","94.37696806","94.9481281","94.44945848","94.49458484","94.16553596","93.26096789","93.59728507","94.61538462","94.646098","93.91738538","94.80606331","95.04021448","95.48502459","95.43828265","95.52572707","95.07829978","95","95.71111111","95.73333333","96.48888889","96.46666667","97.11111111","97.03847817","96.99524427","98.20579334","97.51405102","97.94638997","98.5948984","99.51111111","99.14444444","99.74444444","99.31111111","99.96666667","99.08888889","98.88888889","98.7","98.63333333","98.8","97.8","97.63333333","97.83333333","98.42222222","98.55359001","99.67741935","99.98959417","100.5306972","99.80228928","100.0312175","100.6139438","101.8522373","102.2788762","102.6222685","104.0582726","104.7866805","105.0780437","105.2341311","104.1831426","100.1455301","100.3846154","101.2785863","101.5176715","102.1933472","102.4220374","102.5155925","102.7234927","103.3264033","104.8128898","104.2827443","104.5634096","103.3679834","99.94813278","100.3215768","101.1825726","101.5456432","102.1058091","102.1473029","104.2116183","104.9792531","104.2012448","104.5539419","104.4709544","106.0684647","106.2149824","107.1487861","107.3251712","105.9348413","105.7895829","106.6715086","108.9333887","109.9190703","109.3983402","109.7510373","110.3526971","111.1929461","111.1618257","111.8257261","111.9087137","111.4004149","110.466805","110.5082988","102.033195","103.0394191","103.9937759","101.3485477","101.379668","100.7780083","100.7885453","100.6537983","101.6088852","101.9087137","102.4595268","102.1788753","101.6811955","101.4223422","100.6639004","99.45020747","95.49792531","93.63070539","92.74896266","92.63485477","93.09128631","93.83817427","94.11825726","94.50207469","95.5186722","96.14107884","97.13692946","97.53112033","97.79045643","97.406639","96.99170124","97.23029046","97.68672199","98.14315353","98.20539419","98.78630705","98.89004149","99.02489627","99.15975104","98.65145228","98.43360996","98.84854772","98.72406639","98.55809129","98.54771784","99.38853503","99.50318471","99.3503184713","99.66878981","100.0636943","99.73248408","99.74522293","100.0254777","100.1019108",
"단독주택","수도권","매매수급동향","","80.59701493","81.16591928","82.20720721","86.01503759","84.81203008","83.90977444","83.63499246","83.93665158","83.33333333","84.16289593","84.16289593","83.03167421","83.50824588","85.28528529","86.56156156","87.38738739","86.93693694","87.08708709","86.78678679","88.51351351","88.96396396","89.48948949","89.86486486","90.46546547","91.53846154","91.60839161","92.72727273","92.86713287","93.91608392","94.54545455","96.30653266","95.75376884","96.18090452","97.16080402","98.04020101","96.68341709","95.9798995","96.18090452","95.55276382","95.47738693","95.77889447","96.03015075","96.00502513","96.40703518","96.26966292","97.57303371","97.79775281","97.93258427","97.23595506","97.19101124","97.75280899","99.43820225","99.79775281","100.5168539","101.6853933","101.5955056","101.3707865","101.8876404","101.3707865","101.2576687","101.0122699","101.809816","101.7177914","100.9509202","102.1165644","101.993865","103.8650307","106.5644172","108.5889571","107.7300613","106.8711656","105.6748466","101.1480363","100.7250755","102.2356495","103.2024169","104.9848943","106.978852","109.2145015","110.81571","110.1208459","111.3293051","111.7522659","114.7432024","114.8036254","116.7069486","117.6132931","116.7069486","115.8912387","116.4048338","119.0030211","120.1510574","119.5468278","120.3323263","120.6042296","119.2145015","120.2719033","121.5407855","120.81571","120.1208459","118.7311178","119.4561934","108.6956522","108.6561265","107.8656126","103.4782609","102.5296443","101.027668","100.1977848","99.5256917","101.027668","101.6600791","102.4110672","102.4920886","101.3043478","101.1462451","100.0790514","97.74703557","92.05533597","89.40711462","88.18181818","88.65612648","90","91.46245059","92.88537549","94.18972332","95.29644269","96.04743083","97.19367589","97.50988142","97.74703557","97.19367589","96.75889328","97.43083004","97.6284585","98.06324111","98.02371542","98.81422925","99.48616601","100.0395257","100.0395257","100.1185771","99.36758893","99.48616601","99.88142292","100","100.3952569","101.8066406","102.6855469","102.978515625","102.2949219","103.4179688","103.4667969","103.125","102.734375","102.9785156",
"단독주택","지방","매매수급동향","","97.2061657","98.49068722","99.58253051","98.7757732","98.58156028","99.03288201","98.67571059","97.25452196","97.99612153","99.09502262","99.15639195","98.6038961","99.58756345","99.17302799","99.26798218","98.85350318","99.17144678","98.47036329","98.45328283","98.73737374","98.57954545","99.43181818","99.24242424","99.90530303","99.49937422","99.40550688","100.6570713","99.59324155","99.74968711","100.4067584","102.0517928","101.8326693","102.5697211","101.0159363","101.4940239","100.9960159","101.1952191","100.6972112","101.0756972","101.4342629","99.40239044","98.90438247","99.28286853","100.0199203","100.5232558","101.4922481","101.879845","102.7713178","102.0155039","102.4806202","103.0813953","103.9341085","104.4186047","104.4379845","106.1046512","107.5387597","108.2751938","108.120155","106.6085271","99.5754717","100.0628931","101.0062893","101.4150943","102.8301887","102.5786164","102.7830189","102.1383648","101.6666667","102.8773585","102.5157233","103.3805031","102.1855346","99.3206951","100.1105845","100.6319115","100.6793049","100.600316","99.62085308","101.5955766","101.9273302","101.1058452","101.0110585","100.6635071","101.5323855","101.7225032","102.1491783","101.9437421","100.3002528","100.505689","101.5802781","103.6662453","104.5670038","104.0916272","104.2180095","104.9921011","106.9984202","106.3981043","106.7456556","107.2511848","106.8404423","106.1453397","105.8293839","99.66244726","101.0407876","102.6160338","100.5907173","100.9704641","100.6891702","100.9985935","101.0554461","101.8158784","101.9971871","102.4767802","102.0675105","101.8153673","101.5206984","100.8720113","100.0562588","96.72292546","95.13361463","94.37412096","94.05063291","94.19127989","94.6835443","94.55696203","94.61322082","95.59774965","96.17440225","97.11673699","97.53867792","97.80590717","97.48241913","97.0745429","97.15893108","97.70745429","98.17158931","98.27004219","98.77637131","98.67791842","98.66385373","98.8466948","98.12939522","98.10126582","98.62165963","98.31223629","98.04500703","97.89029536","98.53498794","98.37986901","98.0696311617","98.74181317","98.87969666","98.41433988","98.55222337","99.06928645","99.08652189",
"단독주택","6대광역시","매매수급동향","","88.25","91.25","91.25","91.58291457","92.33668342","92.5879397","90.80604534","89.16876574","90.93198992","92.06549118","91.89873418","90.4822335","92.23057644","92.56926952","93.68686869","95.2020202","94.05063291","93.41772152","94.81012658","94.17721519","94.81012658","94.6835443","96.20253165","95.18987342","95.125","94.625","96.875","95.875","94.875","94.75","97.75510204","97.09183673","98.16326531","96.93877551","96.73469388","94.64285714","95.35714286","94.89795918","95","95.66326531","95.45918367","95.66326531","96.12244898","96.58163265","96.98019802","98.86138614","99.00990099","99.9009901","98.96039604","100.049505","100.5940594","102.5247525","103.3663366","103.7128713","105.3465347","109.3069307","108.6138614","106.9306931","106.7326733","99.67078189","100.5761317","101.6460905","102.0576132","100.781893","100.9053498","101.6049383","102.0987654","102.2633745","103.909465","104.691358","104.9382716","104.1152263","100","101.5352697","101.7427386","101.7842324","102.2821577","102.5311203","104.9377593","105.4356846","104.3983402","104.439834","104.3568465","105.6846473","106.0215947","106.6860465","106.5199336","103.820598","103.7375415","105.1495017","106.7275748","106.7275748","106.0165975","107.219917","107.8838174","110.746888","108.5062241","109.1286307","108.0912863","107.7178423","107.8423237","107.4273859","102.0588235","100.5042017","105.4201681","101.092437","101.3445378","100.4621849","100.1680672","100.6722689","101.600674","101.8907563","101.9327731","101.8923465","100.1680672","100.9259259","100","99.15966387","94.57983193","92.31092437","92.14285714","92.05882353","92.77310924","92.81512605","92.64705882","91.97478992","93.05439331","94.05857741","95.43933054","95.73221757","96.35983264","95.81589958","95.48117155","95.81589958","96.19246862","96.77824268","97.07112971","97.48953975","98.41004184","98.74476987","99.16317992","97.78242678","97.57322176","97.86610879","97.74058577","97.57322176","97.48953975","98.80829016","98.86010363","98.9637305699","99.22279793","100.6735751","99.94818653","99.58549223","99.6373057","100.2590674",
"단독주택","5대광역시","매매수급동향","","92.41935484","95.96774194","95.96774194","95.95469256","96.92556634","97.24919094","95.12987013","92.20779221","94.64285714","96.1038961","96.73202614","94.75409836","97.24919094","97.55700326","98.36601307","100.3267974","98.85245902","98.03278689","99.67213115","98.85245902","99.50819672","99.50819672","101.4754098","100.1639344","100","99.35483871","102.2580645","100.6451613","99.35483871","99.19354839","101","100.1333333","101.4666667","99.86666667","99.6","96.86666667","97.8","97.2","97.33333333","98.2","97.93333333","98.13333333","98.86666667","99.53333333","100.1282051","100.9615385","101.0897436","102.3717949","100.9615385","102.0512821","102.7564103","104.8076923","105.7051282","105.8333333","108.2692308","111.3461538","110.5769231","108.2692308","107.8846154","99.2195122","100.2439024","101.3658537","101.5121951","100.8780488","100.7804878","101.2195122","100.9756098","100.9756098","102.3414634","102.9268293","103.6097561","102.7804878","98.07881773","99.55665025","100.0492611","100.3448276","100.591133","100.9359606","103.6945813","103.8423645","102.7093596","102.6108374","102.7093596","103.9901478","104.0927022","105.0295858","104.3885602","101.5285996","101.6272189","103.0571992","105.1775148","105.0295858","104.5812808","105.3694581","106.1576355","109.5566502","107.8325123","108.1773399","107.4876847","107.2906404","106.6995074","106.1083744","102.5","100.4","105","100.85","101.05","100.45","100.15","100.8","101.8054162","102.05","101.75","101.4","100.2","100.9519038","100","99.2","94.7","92.1","91.8","91.35","91.95","91.65","91.5","90.7","92.63681592","93.58208955","94.87562189","95.67164179","96.3681592","95.37313433","95.07462687","95.32338308","95.52238806","96.21890547","96.86567164","97.21393035","98.00995025","98.30845771","99.05472637","97.46268657","97.46268657","97.41293532","97.41293532","97.71144279","97.81094527","98.7053021","98.39704069","98.3970406905","98.64364982","99.75339088","98.7053021","98.64364982","98.89025894","99.26017263",
