,aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,dealAmount_clean,dealDate
9960,102,서초현대,11650-46,1648,2,1999,개인,,,"137,000",14,8,2024,중개거래,서울 서초구,59.4,1,1648-2,1,N,25.03.19,사임당로19길,00010,00000,4163315,01,11650,0,11650,개인,10800,서초동,137000.0,2024-08-14
9961,,방배신동아럭스빌,11650-589,1026,14,2003,개인,,,"240,000",10,8,2024,중개거래,서울 서초구,187.91,14,1026-14,1,N,24.11.29,방배로1길,00009,00000,4163256,01,11650,0,11650,개인,10100,방배동,240000.0,2024-08-10
9962,가,방배신삼호,11650-323,725,0,1983,개인,,,"255,000",20,8,2024,중개거래,서울 서초구,105.04,2,725,1,N,24.11.28,방배로,00270,00000,3121010,01,11650,0,11650,개인,10100,방배동,255000.0,2024-08-20
9963,,대우(효령),11650-272,1038,0,1992,개인,24.09.04,O,"165,500",16,8,2024,중개거래,서울 관악구,84.91,1,1038,1,N,,효령로,00084,00000,3121021,01,11650,0,11650,개인,10100,방배동,165500.0,2024-08-16
9964,,서초동삼성쉐르빌2,11650-608,1330,0,2002,개인,,,"31,900",10,8,2024,중개거래,서울 서초구,35.22,3,1330,1,N,24.09.26,강남대로53길,00011,00000,4163026,01,11650,0,11650,개인,10800,서초동,31900.0,2024-08-10
9965,,반포대우멤버스카운티,11650-499,111,11,2003,개인,,,"149,000",15,8,2024,중개거래,서울 서초구,108.11,4,111-11,1,N,24.10.15,사평대로16길,00014,00000,4163323,01,11650,0,11650,개인,10700,반포동,149000.0,2024-08-15
9966,2,한신로얄,11650-147,63,34,1992,개인,,,"207,000",24,8,2024,중개거래,서울 서초구,81.05,2,63-34,1,N,24.10.30,신반포로33길,00064,00000,4163453,01,11650,0,11650,개인,10600,잠원동,207000.0,2024-08-24
9967,101,현대,11650-152,53,0,1993,개인,,,"219,000",5,8,2024,중개거래,서울 서초구,84.87,19,53,1,N,24.09.30,잠원로12길,00004,00000,4163525,01,11650,0,11650,개인,10600,잠원동,219000.0,2024-08-05
9968,,신화,11650-132,54,7,1997,개인,,,"142,500",10,8,2024,중개거래,"서울 서초구, 서울 영등포구",57.33,1,54-7,1,N,24.12.02,잠원로14길,00054,00000,4163526,01,11650,0,11650,개인,10600,잠원동,142500.0,2024-08-10
9969,101,서초한신,11650-43,1454,29,2001,개인,,,"145,000",30,8,2024,직거래,,84.99,9,1454-29,1,N,25.06.20,남부순환로323길,00038,00015,4163071,00,11650,0,11650,개인,10800,서초동,145000.0,2024-08-30
9970,120,래미안원베일리,11650-5126,1,0,2023,개인,,,"500,000",19,8,2024,중개거래,서울 서초구,84.98,4,1,1,N,24.12.26,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,500000.0,2024-08-19
9971,110동,아크로리버파크,11650-4440,2,12,2016,개인,,,"510,000",7,8,2024,중개거래,서울 서초구,84.95,11,2-12,1,N,24.12.30,신반포로15길,00019,00000,4163450,00,11650,0,11650,개인,10700,반포동,510000.0,2024-08-07
9972,11,삼호3,11650-311,759,3,1976,개인,,,"249,000",17,8,2024,중개거래,서울 서초구,181.6,6,759-3,1,N,24.12.12,방배로45길,00027,00000,4163278,01,11650,0,11650,개인,10100,방배동,249000.0,2024-08-17
9973,105,반포센트럴자이,11650-4805,162,0,2020,개인,,,"440,000",21,8,2024,중개거래,서울 서초구,98.87,29,162,1,N,24.10.28,반포대로,00310,00006,2121003,01,11650,0,11650,개인,10600,잠원동,440000.0,2024-08-21
9974,105,반포리체,11650-3617,30,26,2010,개인,,,"346,000",29,8,2024,중개거래,서울 서초구,84.967,14,30-26,1,N,24.12.06,고무래로,00035,00000,3121001,01,11650,0,11650,개인,10700,반포동,346000.0,2024-08-29
9975,바,방배신삼호,11650-323,725,0,1983,개인,,,"320,000",13,8,2024,중개거래,서울 서초구,185.46,1,725,1,N,24.11.29,방배로,00270,00000,3121010,01,11650,0,11650,개인,10100,방배동,320000.0,2024-08-13
9976,101,쌍용예가클래식,11650-265,776,3,2006,개인,,,"215,000",20,8,2024,중개거래,서울 서초구,155.4471,12,776-3,1,N,24.09.12,방배로37길,00026,00009,4163272,01,11650,0,11650,개인,10100,방배동,215000.0,2024-08-20
9977,112,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"537,000",13,8,2024,중개거래,서울 서초구,117.12,14,18-1,1,N,24.12.27,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,537000.0,2024-08-13
9978,104동,아크로리버파크,11650-4440,2,12,2016,개인,,,"570,000",21,8,2024,중개거래,서울 서초구,112.97,20,2-12,1,N,24.10.21,신반포로15길,00019,00000,4163450,00,11650,0,11650,개인,10700,반포동,570000.0,2024-08-21
9979,108,서초래미안,11650-523,1682,0,2003,개인,,,"264,500",31,8,2024,중개거래,서울 서초구,111.32,24,1682,1,N,24.11.27,서초대로65길,00013,00010,4163425,01,11650,0,11650,개인,10800,서초동,264500.0,2024-08-31
9980,103,서초래미안,11650-523,1682,0,2003,개인,,,"230,000",20,8,2024,중개거래,서울 서초구,84.97,13,1682,1,N,24.09.30,서초대로65길,00013,00010,4163425,01,11650,0,11650,개인,10800,서초동,230000.0,2024-08-20
9981,201,서초포레스타2단지,11650-4156,384,0,2015,개인,,,"125,000",31,8,2024,중개거래,서울 서초구,59.21,12,384,1,N,24.11.08,헌릉로8길,00045,00000,4163749,02,11650,0,11650,개인,10900,내곡동,125000.0,2024-08-31
9982,101,현대동궁아파트,11650-236,64,5,1991,개인,,,"180,000",25,8,2024,중개거래,서울 서초구,81.9,9,64-5,1,N,24.10.15,사평대로,00154,00000,2121001,02,11650,0,11650,개인,10700,반포동,180000.0,2024-08-25
9983,202,방배래미안타워,11650-759,485,3,2005,개인,,,"179,000",19,8,2024,중개거래,서울 서초구,102.93,9,485-3,1,N,24.12.27,남부순환로,02183,00000,2000003,01,11650,0,11650,개인,10100,방배동,179000.0,2024-08-19
9984,101,래미안원베일리,11650-5126,1,0,2023,개인,,,"620,000",10,8,2024,중개거래,서울 서초구,116.92,2,1,1,N,24.10.21,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,620000.0,2024-08-10
9985,A,현대슈퍼빌,11650-519,1446,11,2003,개인,,,"255,000",23,8,2024,중개거래,"서울 강남구, 서울 서초구",164.87,13,1446-11,1,N,24.12.13,서초중앙로,00015,00000,3121024,03,11650,0,11650,개인,10800,서초동,255000.0,2024-08-23
9986,,쏠레뉴,11650-534,53,2,2004,개인,,,"161,000",15,8,2024,중개거래,서울 강남구,115.92,3,53-2,1,N,24.11.04,고무래로10길,00013,00000,4163042,01,11650,0,11650,개인,10700,반포동,161000.0,2024-08-15
9987,106,롯데캐슬아르떼,11650-4044,424,28,2013,개인,,,"260,000",14,8,2024,중개거래,서울 서초구,84.974,11,424-28,1,N,24.11.15,방배천로18길,00011,00000,4163687,01,11650,0,11650,개인,10100,방배동,260000.0,2024-08-14
9988,101,신반포청구,11650-141,63,2,1998,개인,,,"195,000",4,8,2024,중개거래,서울 서초구,59.91,4,63-2,1,N,24.10.15,신반포로33길,00066,00000,4163453,01,11650,0,11650,개인,10600,잠원동,195000.0,2024-08-04
9989,206,방배2차현대홈타운,11650-380,2001,0,2001,개인,,,"218,000",9,8,2024,중개거래,서울 서초구,84.94,12,2001,1,N,25.02.05,서초대로1길,00034,00000,4163389,01,11650,0,11650,개인,10100,방배동,218000.0,2024-08-09
9990,래미안 서초유니빌,래미안서초유니빌,11650-518,1445,4,2003,개인,,,"52,000",3,8,2024,중개거래,서울 서초구,45.255,12,1445-4,1,N,24.10.29,서초중앙로,00026,00000,3121024,03,11650,0,11650,개인,10800,서초동,52000.0,2024-08-03
9991,,방배대성유니드아파트,11650-513,957,7,2003,개인,,,"152,000",2,8,2024,직거래,,124.95,7,957-7,1,N,24.10.07,도구로,00073,00000,3121003,01,11650,0,11650,개인,10100,방배동,152000.0,2024-08-02
9992,303,서초포레스타3단지,11650-4040,568,0,2014,개인,,,"184,000",16,8,2024,중개거래,서울 서초구,114.39,11,568,1,N,24.11.08,헌릉로8길,00022,00000,4163749,01,11650,0,11650,개인,11100,신원동,184000.0,2024-08-16
9993,125,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"299,000",17,8,2024,중개거래,서울 서초구,59.89,3,18-1,1,N,24.10.29,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,299000.0,2024-08-17
9994,10,삼풍아파트,11650-28,1685,0,1988,개인,,,"360,000",12,8,2024,중개거래,서울 서초구,130.73,9,1685,1,N,24.11.19,서초중앙로,00200,00000,3121024,03,11650,0,11650,개인,10800,서초동,360000.0,2024-08-12
9995,117,래미안원베일리,11650-5126,1,0,2023,개인,,,"480,000",27,8,2024,중개거래,서울 서초구,84.96,7,1,1,N,24.12.16,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,480000.0,2024-08-27
9996,,미주파스텔,11650-103,54,0,2002,개인,24.10.08,O,"144,000",5,8,2024,중개거래,서울 서초구,59.57,3,54,1,N,,잠원로,00166,00004,3121019,01,11650,0,11650,개인,10600,잠원동,144000.0,2024-08-05
9997,힐스테이트 서리풀 101동,"마제스타시티(힐스테이트서리풀101,102동)",11650-4516,1498,5,2017,개인,,,"190,000",24,8,2024,중개거래,"서울 강남구, 서울 서초구",59.95,20,1498-5,1,N,24.12.05,서초대로38길,00012,00000,4163404,01,11650,0,11650,개인,10800,서초동,190000.0,2024-08-24
9998,103동,래미안 리더스원,11650-4887,1755,0,2020,개인,,,"329,000",14,8,2024,중개거래,서울 서초구,84.94,14,1755,1,N,25.01.16,서운로,00062,00000,3121016,00,11650,,11650,개인,10800,서초동,329000.0,2024-08-14
9999,110,서초더샵포레,11650-4063,411,0,2014,개인,,,"156,000",24,8,2024,중개거래,서울 서초구,101.34,2,411,1,N,24.11.29,헌릉로8길,00058,00000,4163749,02,11650,0,11650,개인,10900,내곡동,156000.0,2024-08-24
10000,108,신반포2,11650-117,73,0,1978,개인,,,"480,000",28,8,2024,중개거래,서울 서초구,137.66,6,73,1,N,24.12.05,신반포로23길,00041,00000,4163452,01,11650,0,11650,개인,10600,잠원동,480000.0,2024-08-28
10001,208,서초힐스,11650-3821,773,0,2012,개인,,,"147,000",6,8,2024,중개거래,서울 서초구,84.96,6,773,1,N,24.12.05,양재대로2길,00090,00000,4163748,01,11650,0,11650,개인,10300,우면동,147000.0,2024-08-06
10002,308,반포미도,11650-172,60,4,1987,개인,,,"275,000",1,8,2024,중개거래,서울 서초구,84.96,12,60-4,1,N,24.09.24,서초중앙로29길,00028,00000,4163713,01,11650,0,11650,개인,10700,반포동,275000.0,2024-08-01
10003,201,서초푸르지오써밋,11650-4550,1311,10,2017,개인,,,"318,000",17,8,2024,중개거래,서울 서초구,97.7,9,1311-10,1,N,25.01.03,서운로,00212,00000,3121016,01,11650,0,11650,개인,10800,서초동,318000.0,2024-08-17
10004,101,코오롱,11650-482,70,0,1994,개인,,,"109,000",20,8,2024,중개거래,서울 서초구,52.47,2,70,1,N,24.09.09,바우뫼로,00053,00000,3121009,02,11650,0,11650,개인,10300,우면동,109000.0,2024-08-20
10005,101,서초네이처힐1단지,11650-3863,707,0,2012,개인,,,"150,000",25,8,2024,중개거래,서울 서초구,84.78,7,707,1,N,25.01.20,형촌길,00035,00000,4163604,01,11650,0,11650,개인,10300,우면동,150000.0,2024-08-25
10006,106,래미안원펜타스,11650-5174,12,0,2024,개인,,,"698,000",22,8,2024,중개거래,서울 서초구,121.6369,31,12,1,N,25.09.17,신반포로15길,00001,00000,4163450,01,11650,0,11650,개인,10700,반포동,698000.0,2024-08-22
10007,201,서초포레스타2단지,11650-4156,384,0,2015,개인,,,"146,500",10,8,2024,중개거래,서울 서초구,84.48,15,384,1,N,24.10.15,헌릉로8길,00045,00000,4163749,02,11650,0,11650,개인,10900,내곡동,146500.0,2024-08-10
10008,2,훼미리,11650-154,51,0,1992,개인,,,"202,000",10,8,2024,중개거래,서울 서초구,84.9,7,51,1,N,25.01.10,잠원로,00202,00011,3121019,01,11650,0,11650,개인,10600,잠원동,202000.0,2024-08-10
10009,101,서초4현대,11650-30,1684,0,2000,개인,,,"203,000",17,8,2024,중개거래,서울 서초구,84.95,10,1684,1,N,24.12.19,고무래로,00094,00000,3121001,02,11650,0,11650,개인,10800,서초동,203000.0,2024-08-17
10010,123,반포자이,11650-3500,20,43,2009,개인,,,"402,500",15,8,2024,중개거래,서울 서초구,84.998,26,20-43,1,N,24.10.25,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,402500.0,2024-08-15
10011,101,신반포청구,11650-141,63,2,1998,개인,,,"202,500",22,8,2024,중개거래,서울 서초구,59.91,1,63-2,1,N,24.12.16,신반포로33길,00066,00000,4163453,01,11650,0,11650,개인,10600,잠원동,202500.0,2024-08-22
10012,,한강,11650-144,49,8,1989,개인,25.02.28,O,"290,000",28,8,2024,중개거래,서울 서초구,84.53,8,49-8,1,N,,잠원로,00213,00010,3121019,01,11650,0,11650,개인,10600,잠원동,290000.0,2024-08-28
10013,102,래미안원베일리,11650-5126,1,0,2023,개인,,,"600,000",2,8,2024,중개거래,서울 서초구,84.98,9,1,1,N,24.12.20,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,600000.0,2024-08-02
10014,102,롯데캐슬헤론,11650-3317,754,1,2006,개인,,,"155,000",1,8,2024,직거래,,124.27,10,754-1,1,N,24.10.31,동광로1길,00112,00000,4163119,01,11650,0,11650,개인,10100,방배동,155000.0,2024-08-01
10015,210,신반포4,11650-125,70,0,1979,개인,,,"450,000",10,8,2024,중개거래,서울 서초구,137.1,12,70,1,N,24.10.10,잠원로,00037,00048,3121019,01,11650,0,11650,개인,10600,잠원동,450000.0,2024-08-10
10016,119,신반포16,11650-113,55,12,1983,개인,,,"184,000",6,8,2024,중개거래,서울 서초구,52.77,1,55-12,1,N,24.11.22,잠원로,00157,00000,3121019,01,11650,0,11650,개인,10600,잠원동,184000.0,2024-08-06
10017,,서초포레스타5단지,11650-4026,579,0,2014,개인,24.09.24,O,"127,000",6,8,2024,중개거래,서울 서초구,59.93,2,579,1,N,,청계산로7길,00043,00000,4163750,01,11650,0,11650,개인,11100,신원동,127000.0,2024-08-06
10018,102,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"427,500",11,8,2024,중개거래,서울 서초구,84.93,5,18-1,1,N,24.10.15,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,427500.0,2024-08-11
10019,108,반포리체,11650-3617,30,26,2010,개인,,,"358,500",12,8,2024,중개거래,서울 서초구,84.967,28,30-26,1,N,24.11.28,고무래로,00035,00000,3121001,01,11650,0,11650,개인,10700,반포동,358500.0,2024-08-12
10020,C,아크로비스타,11650-724,1685,3,2004,개인,,,"600,000",9,8,2024,중개거래,서울 서초구,207.1,25,1685-3,1,N,24.10.16,서초중앙로,00188,00000,3121024,03,11650,0,11650,개인,10800,서초동,600000.0,2024-08-09
10021,,서초이오빌,11650-521,1593,7,2003,개인,,,"39,000",6,8,2024,중개거래,"서울 강남구, 서울 서초구",43.2,11,1593-7,1,N,24.11.20,효령로53길,00045,00000,4163646,01,11650,0,11650,개인,10800,서초동,39000.0,2024-08-06
10022,서초 대우아이빌,서초대우아이빌,11650-606,1675,11,2003,개인,,,"79,000",1,8,2024,중개거래,서울 서초구,65.088,13,1675-11,1,N,24.09.30,서초대로58길,00010,00000,4163421,01,11650,0,11650,개인,10800,서초동,79000.0,2024-08-01
10023,105,반포리체,11650-3617,30,26,2010,개인,,,"352,000",16,8,2024,중개거래,서울 서초구,84.967,35,30-26,1,N,24.11.29,고무래로,00035,00000,3121001,01,11650,0,11650,개인,10700,반포동,352000.0,2024-08-16
10024,10,삼호3,11650-311,759,3,1976,개인,,,"230,000",22,8,2024,중개거래,서울 서초구,257.12,2,759-3,1,N,24.12.10,방배로43길,00030,00000,4163277,01,11650,0,11650,개인,10100,방배동,230000.0,2024-08-22
10025,101,동원베네스트아파트,11650-88,1350,13,2002,개인,,,"152,000",1,8,2024,중개거래,서울 서초구,84.9,3,1350-13,1,N,24.09.20,효령로74길,00057,00000,4163658,01,11650,0,11650,개인,10800,서초동,152000.0,2024-08-01
10026,106,신반포2,11650-117,73,0,1978,개인,,,"539,000",19,8,2024,중개거래,서울 서초구,150.58,1,73,1,N,25.01.06,신반포로23길,00041,00000,4163452,01,11650,0,11650,개인,10600,잠원동,539000.0,2024-08-19
10027,102,서리풀e편한세상,11650-3573,906,13,2010,개인,,,"250,000",16,8,2024,중개거래,서울 서초구,84.97,2,906-13,1,N,25.02.26,효령로33길,00050,00000,4163633,01,11650,0,11650,개인,10100,방배동,250000.0,2024-08-16
10028,102,서초래미안,11650-523,1682,0,2003,개인,,,"223,000",12,8,2024,중개거래,서울 서초구,84.97,8,1682,1,N,24.12.30,서초대로65길,00013,00010,4163425,01,11650,0,11650,개인,10800,서초동,223000.0,2024-08-12
10029,3,삼호1동~3동,11650-309,770,1,1975,개인,,,"200,000",17,8,2024,중개거래,서울 서초구,116.13,10,770-1,1,N,25.02.13,방배로43길,00021,00000,4163277,01,11650,0,11650,개인,10100,방배동,200000.0,2024-08-17
10030,107동,서초그랑자이,11650-4969,1757,0,2021,개인,,,"430,000",8,8,2024,중개거래,"서울 강남구, 서울 서초구",119.41,11,1757,1,N,24.10.18,효령로,00391,00000,3121021,00,11650,,11650,개인,10800,서초동,430000.0,2024-08-08
10031,가,방배신삼호,11650-323,725,0,1983,개인,,,"250,000",3,8,2024,중개거래,서울 서초구,105.04,6,725,1,N,24.10.30,방배로,00270,00000,3121010,01,11650,0,11650,개인,10100,방배동,250000.0,2024-08-03
10032,1,진흥아파트,11650-66,1315,0,1979,개인,,,"236,000",26,8,2024,중개거래,서울 서초구,101.32,8,1315,1,N,24.11.08,서초대로,00385,00000,2121002,02,11650,0,11650,개인,10800,서초동,236000.0,2024-08-26
10033,102,유원서초,11650-62,1687,0,1993,개인,,,"198,000",16,8,2024,중개거래,서울 서초구,84.82,12,1687,1,N,25.01.21,서초중앙로24길,00043,00000,4163710,01,11650,0,11650,개인,10800,서초동,198000.0,2024-08-16
10034,2,삼호1동~3동,11650-309,770,1,1975,개인,,,"157,000",17,8,2024,중개거래,서울 서초구,81.39,11,770-1,1,N,24.12.30,방배로43길,00021,00000,4163277,01,11650,0,11650,개인,10100,방배동,157000.0,2024-08-17
10035,,진흥아파트,11650-66,1315,0,1979,개인,24.08.27,O,"236,000",26,8,2024,중개거래,서울 서초구,101.32,8,1315,1,N,,서초대로,00385,00000,2121002,02,11650,0,11650,개인,10800,서초동,236000.0,2024-08-26
10036,503,반포미도2차아파트,11650-173,60,5,1989,개인,,,"220,000",10,8,2024,중개거래,"경기 성남시 분당구, 서울 서초구",71.49,4,60-5,1,N,24.12.09,사평대로,00240,00000,2121001,02,11650,0,11650,개인,10700,반포동,220000.0,2024-08-10
10037,313,서초네이처힐3단지,11650-3864,717,0,2013,개인,,,"142,000",14,8,2024,직거래,,114.79,5,717,1,N,24.11.08,태봉로2길,00060,00000,4163582,01,11650,0,11650,개인,10300,우면동,142000.0,2024-08-14
10038,607,서초네이처힐6단지,11650-3874,737,0,2013,개인,,,"125,000",15,8,2024,중개거래,서울 서초구,59.99,15,737,1,N,24.10.07,태봉로2길,00030,00000,4163582,01,11650,0,11650,개인,10300,우면동,125000.0,2024-08-15
10039,501,우성아파트,11650-60,1326,17,1998,개인,,,"165,000",18,8,2024,중개거래,서울 서초구,57.26,22,1326-17,1,N,24.10.25,서초대로74길,00030,00000,4163433,01,11650,0,11650,개인,10800,서초동,165000.0,2024-08-18
10040,102동,방배아트자이,11650-4706,3278,0,2018,개인,,,"220,000",10,8,2024,중개거래,서울 서초구,84.9152,1,3278,1,N,24.12.09,명달로9길,00057,00000,4163195,00,11650,0,11650,개인,10100,방배동,220000.0,2024-08-10
10041,,진흥아파트,11650-66,1315,0,1979,개인,24.08.27,O,"236,000",26,8,2024,중개거래,서울 서초구,101.32,8,1315,1,N,,서초대로,00385,00000,2121002,02,11650,0,11650,개인,10800,서초동,236000.0,2024-08-26
10042,105동,아크로리버뷰신반포,11650-4676,159,0,2018,개인,,,"420,000",1,8,2024,중개거래,서울 서초구,84.79,13,159,1,N,24.12.10,잠원로,00117,00000,3121019,00,11650,0,11650,개인,10600,잠원동,420000.0,2024-08-01
10043,,진흥아파트,11650-66,1315,0,1979,개인,24.08.26,O,"236,000",26,8,2024,중개거래,서울 서초구,101.32,8,1315,1,N,,서초대로,00385,00000,2121002,02,11650,0,11650,개인,10800,서초동,236000.0,2024-08-26
10044,B,현대슈퍼빌,11650-519,1446,11,2003,개인,,,"263,000",26,8,2024,중개거래,서울 서초구,164.87,4,1446-11,1,N,24.10.15,서초중앙로,00015,00000,3121024,03,11650,0,11650,개인,10800,서초동,263000.0,2024-08-26
10045,143,반포자이,11650-3500,20,43,2009,개인,,,"398,000",3,8,2024,중개거래,서울 서초구,84.984,23,20-43,1,N,24.11.27,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,398000.0,2024-08-03
10046,104동,방배아트자이,11650-4706,3278,0,2018,개인,,,"200,000",16,8,2024,중개거래,서울 서초구,59.9775,7,3278,1,N,25.02.28,명달로9길,00057,00000,4163195,00,11650,0,11650,개인,10100,방배동,200000.0,2024-08-16
10047,106,대우(효령),11650-272,1038,0,1992,개인,,,"180,000",13,8,2024,중개거래,서울 서초구,84.92,9,1038,1,N,24.11.06,효령로,00084,00000,3121021,01,11650,0,11650,개인,10100,방배동,180000.0,2024-08-13
10048,6,한강,11650-144,49,8,1989,개인,,,"269,000",24,8,2024,중개거래,서울 서초구,84.53,14,49-8,1,N,25.01.03,잠원로,00213,00010,3121019,01,11650,0,11650,개인,10600,잠원동,269000.0,2024-08-24
10049,102,코오롱,11650-482,70,0,1994,개인,,,"109,800",10,8,2024,중개거래,서울 서초구,52.47,5,70,1,N,24.11.29,바우뫼로,00053,00000,3121009,02,11650,0,11650,개인,10300,우면동,109800.0,2024-08-10
10050,202,서초포레스타2단지,11650-4156,384,0,2015,개인,,,"144,000",21,8,2024,중개거래,서울 서초구,84.87,2,384,1,N,24.10.10,헌릉로8길,00045,00000,4163749,02,11650,0,11650,개인,10900,내곡동,144000.0,2024-08-21
10051,101,반포두산힐스빌,11650-168,54,5,2001,개인,,,"129,000",12,8,2024,중개거래,서울 서초구,58.7,5,54-5,1,N,24.09.30,고무래로10길,00016,00000,4163042,01,11650,0,11650,개인,10700,반포동,129000.0,2024-08-12
10052,707,서초포레스타7단지,11650-3954,615,0,2013,개인,,,"145,000",17,8,2024,중개거래,서울 서초구,59.81,5,615,1,N,24.10.04,청계산로11길,00007,00012,4163752,01,11650,0,11650,개인,11100,신원동,145000.0,2024-08-17
10053,3,삼풍아파트,11650-28,1685,0,1988,개인,,,"250,000",15,8,2024,중개거래,서울 서초구,79.47,2,1685,1,N,24.11.29,서초중앙로,00200,00000,3121024,03,11650,0,11650,개인,10800,서초동,250000.0,2024-08-15
10054,,방배아트자이,11650-4706,3278,0,2018,개인,,,"190,000",19,8,2024,중개거래,서울 서초구,59.9938,9,3278,1,N,,명달로9길,00057,00000,4163195,00,11650,0,11650,개인,10100,방배동,190000.0,2024-08-19
10055,103동,래미안신반포리오센트,11650-4750,161,0,2019,개인,,,"430,000",11,8,2024,중개거래,서울 서초구,133.37,30,161,1,N,25.01.20,잠원로14길,00032,00000,4163526,00,11650,0,11650,개인,10600,잠원동,430000.0,2024-08-11
10056,101,삼호한숲,11650-315,1030,1,1998,개인,,,"119,000",15,8,2024,중개거래,"경기 화성시, 서울 서초구",59.98,2,1030-1,1,N,24.10.10,방배로3길,00010,00003,4163274,01,11650,0,11650,개인,10100,방배동,119000.0,2024-08-15
10057,,서초그랑자이,11650-4969,1757,0,2021,개인,24.12.13,O,"332,000",13,8,2024,중개거래,서울 서초구,84.51,14,1757,1,N,,효령로,00391,00000,3121021,00,11650,,11650,기타,10800,서초동,332000.0,2024-08-13
10058,101,쌍용예가클래식,11650-265,776,3,2006,개인,,,"229,000",15,8,2024,중개거래,서울 서초구,155.4471,12,776-3,1,N,25.06.13,방배로37길,00026,00009,4163272,01,11650,0,11650,개인,10100,방배동,229000.0,2024-08-15
10059,103동,아크로리버파크,11650-4440,2,12,2016,개인,,,"1,800,000",5,8,2024,중개거래,서울 서초구,234.91,35,2-12,1,N,24.08.29,신반포로15길,00019,00000,4163450,00,11650,0,11650,개인,10700,반포동,1800000.0,2024-08-05
10060,120,래미안원베일리,11650-5126,1,0,2023,개인,,,"480,000",16,8,2024,중개거래,서울 서초구,84.98,16,1,1,N,24.10.21,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,480000.0,2024-08-16
10061,,풍림아이원플러스,11650-701,1338,1,2004,개인,24.09.05,O,"29,400",23,8,2024,중개거래,서울 서초구,27.643,13,1338-1,1,N,,효령로77길,00014,00000,4163659,01,11650,0,11650,개인,10800,서초동,29400.0,2024-08-23
10062,,대림서초리시온,11650-605,1671,5,2003,개인,,,"53,500",21,8,2024,중개거래,서울 서초구,49.92,8,1671-5,1,N,24.09.27,서초중앙로22길,00025,00000,4163707,01,11650,0,11650,개인,10800,서초동,53500.0,2024-08-21
10063,404,호반써밋서초파크,11650-3974,788,0,2013,개인,,,"96,500",3,8,2024,중개거래,서울 서초구,51.89,3,788,1,N,24.08.30,양재대로2길,00033,00000,4163748,01,11650,0,11650,개인,10300,우면동,96500.0,2024-08-03
10064,106동,아크로리버파크,11650-4440,2,12,2016,개인,,,"450,000",3,8,2024,중개거래,"서울 강남구, 서울 서초구",84.99,12,2-12,1,N,25.01.02,신반포로15길,00019,00000,4163450,00,11650,0,11650,개인,10700,반포동,450000.0,2024-08-03
10065,118,래미안원베일리,11650-5126,1,0,2023,개인,,,"360,000",10,8,2024,중개거래,서울 서초구,59.96,18,1,1,N,24.09.30,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,360000.0,2024-08-10
10066,다,방배신삼호,11650-323,725,0,1983,개인,,,"325,000",2,8,2024,중개거래,서울 서초구,185.46,1,725,1,N,24.10.30,방배로,00270,00000,3121010,01,11650,0,11650,개인,10100,방배동,325000.0,2024-08-02
10067,102,한신타워,11650-150,71,11,1996,개인,,,"205,000",17,8,2024,중개거래,서울 서초구,59.81,10,71-11,1,N,24.12.09,잠원로3길,00008,00000,4163527,01,11650,0,11650,개인,10600,잠원동,205000.0,2024-08-17
10068,119,신반포16,11650-113,55,12,1983,개인,,,"198,000",10,8,2024,중개거래,서울 서초구,52.32,8,55-12,1,N,24.12.30,잠원로,00157,00000,3121019,01,11650,0,11650,개인,10600,잠원동,198000.0,2024-08-10
10069,102,반포자이,11650-3500,20,43,2009,개인,,,"534,000",17,8,2024,중개거래,서울 서초구,132.439,15,20-43,1,N,24.12.27,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,534000.0,2024-08-17
10070,A동,반포동피카소빌,11650-535,79,5,2004,개인,,,"220,000",2,8,2024,중개거래,서울 서초구,166.84,1,79-5,1,N,24.10.02,서래로2길,00035,00000,4163359,00,11650,0,11650,개인,10700,반포동,220000.0,2024-08-02
10071,104,동아,11650-102,157,0,2002,개인,,,"225,000",1,8,2024,중개거래,서울 서초구,59.92,17,157,1,N,24.11.22,신반포로33길,00015,00000,4163453,01,11650,0,11650,개인,10600,잠원동,225000.0,2024-08-01
